B,C,N,F,Na,Mg,Al,G - Al,Si,P,Li,Be,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,A - Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,La,Ce,Pr,Nd,Pm,Cs,Ba,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,IWI,WI,CI,SI,SGP,CP,HDP,UGC,SCT,FSP,ME,DP,SGC,LPRD,IWCI,Calc. T,Calc T. (hr),Rxn. T,H2 vol.%,O2 vol.%,CO vol.%,H2O vol.%,CO2 vol.%,CH4 vol.%,He vol.%,N2 vol.%,TOS (min),F/W (mg.min/ml),CO Conversion,AN (1),AW (1),atomic radius (1),electronegativity (1),m. p. (1),b. p. (1),delta_fus H (1),density (1),ionization energy (1),Surface energy (1),AN (2),AW (2),atomic radius (2),electronegativity (2),m. p. (2),b. p. (2),delta_fus H (2),density (2),ionization energy (2),Surface energy (2),AN (3),AW (3),atomic radius (3),electronegativity (3),m. p. (3),b. p. (3),delta_fus H (3),density (3),ionization energy (3),Surface energy (3),AN (4),AW (4),atomic radius (4),electronegativity (4),m. p. (4),b. p. (4),delta_fus H (4),density (4),ionization energy (4),Surface energy (4)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.62429165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375708352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3,409,0,0,10,3,0,0,0,0,60,0.5,54.8,2191.734416,4768.715968,175.3387533,153.4214091,193370.7501,354662.4783,1409.683727,449.3055553,680.2446258,192.2748829,17.28258418,39.9828828,0.634947115,0.826558374,686.8136525,1215.792226,6.289357809,4.508500222,3.132242958,0.503449191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.62429165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375708352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3,434,0,0,10,3,0,0,0,0,60,0.5,69.9,2191.734416,4768.715968,175.3387533,153.4214091,193370.7501,354662.4783,1409.683727,449.3055553,680.2446258,192.2748829,17.28258418,39.9828828,0.634947115,0.826558374,686.8136525,1215.792226,6.289357809,4.508500222,3.132242958,0.503449191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.62429165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375708352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3,463,0,0,10,3,0,0,0,0,60,0.5,84.1,2191.734416,4768.715968,175.3387533,153.4214091,193370.7501,354662.4783,1409.683727,449.3055553,680.2446258,192.2748829,17.28258418,39.9828828,0.634947115,0.826558374,686.8136525,1215.792226,6.289357809,4.508500222,3.132242958,0.503449191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.95903652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040963481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3,210,0,0,10,3,0,0,0,0,60,0.5,1.65,2199.098803,4784.739201,175.9279043,153.9369162,194020.4899,355854.17,1414.420367,450.8152547,682.5302973,192.9209405,3.195151519,7.99131973,0.072505361,0.093396737,83.62285014,167.8683452,0.908160374,0.880714842,0.366983634,0.060625952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.95903652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040963481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3,259,0,0,10,3,0,0,0,0,60,0.5,8.61,2199.098803,4784.739201,175.9279043,153.9369162,194020.4899,355854.17,1414.420367,450.8152547,682.5302973,192.9209405,3.195151519,7.99131973,0.072505361,0.093396737,83.62285014,167.8683452,0.908160374,0.880714842,0.366983634,0.060625952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.95903652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040963481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3,309,0,0,10,3,0,0,0,0,60,0.5,19.4,2199.098803,4784.739201,175.9279043,153.9369162,194020.4899,355854.17,1414.420367,450.8152547,682.5302973,192.9209405,3.195151519,7.99131973,0.072505361,0.093396737,83.62285014,167.8683452,0.908160374,0.880714842,0.366983634,0.060625952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.95903652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040963481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3,347,0,0,10,3,0,0,0,0,60,0.5,29.5,2199.098803,4784.739201,175.9279043,153.9369162,194020.4899,355854.17,1414.420367,450.8152547,682.5302973,192.9209405,3.195151519,7.99131973,0.072505361,0.093396737,83.62285014,167.8683452,0.908160374,0.880714842,0.366983634,0.060625952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.95903652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040963481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3,350,0,0,10,3,0,0,0,0,60,0.5,31.8,2199.098803,4784.739201,175.9279043,153.9369162,194020.4899,355854.17,1414.420367,450.8152547,682.5302973,192.9209405,3.195151519,7.99131973,0.072505361,0.093396737,83.62285014,167.8683452,0.908160374,0.880714842,0.366983634,0.060625952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.95903652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040963481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3,378,0,0,10,3,0,0,0,0,60,0.5,42,2199.098803,4784.739201,175.9279043,153.9369162,194020.4899,355854.17,1414.420367,450.8152547,682.5302973,192.9209405,3.195151519,7.99131973,0.072505361,0.093396737,83.62285014,167.8683452,0.908160374,0.880714842,0.366983634,0.060625952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.95903652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040963481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3,405,0,0,10,3,0,0,0,0,60,0.5,52.1,2199.098803,4784.739201,175.9279043,153.9369162,194020.4899,355854.17,1414.420367,450.8152547,682.5302973,192.9209405,3.195151519,7.99131973,0.072505361,0.093396737,83.62285014,167.8683452,0.908160374,0.880714842,0.366983634,0.060625952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.95903652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040963481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3,431,0,0,10,3,0,0,0,0,60,0.5,64,2199.098803,4784.739201,175.9279043,153.9369162,194020.4899,355854.17,1414.420367,450.8152547,682.5302973,192.9209405,3.195151519,7.99131973,0.072505361,0.093396737,83.62285014,167.8683452,0.908160374,0.880714842,0.366983634,0.060625952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.95903652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040963481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3,455,0,0,10,3,0,0,0,0,60,0.5,73.5,2199.098803,4784.739201,175.9279043,153.9369162,194020.4899,355854.17,1414.420367,450.8152547,682.5302973,192.9209405,3.195151519,7.99131973,0.072505361,0.093396737,83.62285014,167.8683452,0.908160374,0.880714842,0.366983634,0.060625952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.95903652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040963481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3,487,0,0,10,3,0,0,0,0,60,0.5,77.9,2199.098803,4784.739201,175.9279043,153.9369162,194020.4899,355854.17,1414.420367,450.8152547,682.5302973,192.9209405,3.195151519,7.99131973,0.072505361,0.093396737,83.62285014,167.8683452,0.908160374,0.880714842,0.366983634,0.060625952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.95903652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040963481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3,512,0,0,10,3,0,0,0,0,60,0.5,80.7,2199.098803,4784.739201,175.9279043,153.9369162,194020.4899,355854.17,1414.420367,450.8152547,682.5302973,192.9209405,3.195151519,7.99131973,0.072505361,0.093396737,83.62285014,167.8683452,0.908160374,0.880714842,0.366983634,0.060625952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.7946973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205302705,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3,154,0,0,10,3,0,0,0,0,60,0.5,0.844,2195.48334,4776.872775,175.6386672,153.6838338,193701.5075,355269.1224,1412.094967,450.0740848,681.4081726,192.6037658,16.01361096,40.05127284,0.363385787,0.468090167,419.1049413,841.3304837,4.551560962,4.41400815,1.83926587,0.303848003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.7946973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205302705,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3,172,0,0,10,3,0,0,0,0,60,0.5,2.1,2195.48334,4776.872775,175.6386672,153.6838338,193701.5075,355269.1224,1412.094967,450.0740848,681.4081726,192.6037658,16.01361096,40.05127284,0.363385787,0.468090167,419.1049413,841.3304837,4.551560962,4.41400815,1.83926587,0.303848003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.7946973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205302705,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3,212,0,0,10,3,0,0,0,0,60,0.5,9.91,2195.48334,4776.872775,175.6386672,153.6838338,193701.5075,355269.1224,1412.094967,450.0740848,681.4081726,192.6037658,16.01361096,40.05127284,0.363385787,0.468090167,419.1049413,841.3304837,4.551560962,4.41400815,1.83926587,0.303848003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.7946973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205302705,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3,244,0,0,10,3,0,0,0,0,60,0.5,22.2,2195.48334,4776.872775,175.6386672,153.6838338,193701.5075,355269.1224,1412.094967,450.0740848,681.4081726,192.6037658,16.01361096,40.05127284,0.363385787,0.468090167,419.1049413,841.3304837,4.551560962,4.41400815,1.83926587,0.303848003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.7946973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205302705,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3,277,0,0,10,3,0,0,0,0,60,0.5,37.2,2195.48334,4776.872775,175.6386672,153.6838338,193701.5075,355269.1224,1412.094967,450.0740848,681.4081726,192.6037658,16.01361096,40.05127284,0.363385787,0.468090167,419.1049413,841.3304837,4.551560962,4.41400815,1.83926587,0.303848003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.7946973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205302705,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3,301,0,0,10,3,0,0,0,0,60,0.5,49.5,2195.48334,4776.872775,175.6386672,153.6838338,193701.5075,355269.1224,1412.094967,450.0740848,681.4081726,192.6037658,16.01361096,40.05127284,0.363385787,0.468090167,419.1049413,841.3304837,4.551560962,4.41400815,1.83926587,0.303848003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.7946973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205302705,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3,327,0,0,10,3,0,0,0,0,60,0.5,61.3,2195.48334,4776.872775,175.6386672,153.6838338,193701.5075,355269.1224,1412.094967,450.0740848,681.4081726,192.6037658,16.01361096,40.05127284,0.363385787,0.468090167,419.1049413,841.3304837,4.551560962,4.41400815,1.83926587,0.303848003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.7946973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205302705,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3,352,0,0,10,3,0,0,0,0,60,0.5,80.2,2195.48334,4776.872775,175.6386672,153.6838338,193701.5075,355269.1224,1412.094967,450.0740848,681.4081726,192.6037658,16.01361096,40.05127284,0.363385787,0.468090167,419.1049413,841.3304837,4.551560962,4.41400815,1.83926587,0.303848003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.7946973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205302705,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3,383,0,0,10,3,0,0,0,0,60,0.5,94.3,2195.48334,4776.872775,175.6386672,153.6838338,193701.5075,355269.1224,1412.094967,450.0740848,681.4081726,192.6037658,16.01361096,40.05127284,0.363385787,0.468090167,419.1049413,841.3304837,4.551560962,4.41400815,1.83926587,0.303848003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.7946973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205302705,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3,412,0,0,10,3,0,0,0,0,60,0.5,96,2195.48334,4776.872775,175.6386672,153.6838338,193701.5075,355269.1224,1412.094967,450.0740848,681.4081726,192.6037658,16.01361096,40.05127284,0.363385787,0.468090167,419.1049413,841.3304837,4.551560962,4.41400815,1.83926587,0.303848003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.7946973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205302705,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3,448,0,0,10,3,0,0,0,0,60,0.5,95.1,2195.48334,4776.872775,175.6386672,153.6838338,193701.5075,355269.1224,1412.094967,450.0740848,681.4081726,192.6037658,16.01361096,40.05127284,0.363385787,0.468090167,419.1049413,841.3304837,4.551560962,4.41400815,1.83926587,0.303848003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.17142702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828572976,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3,169,0,0,10,3,0,0,0,0,60,0.5,4.22,2181.771395,4747.038697,174.5417116,152.7239976,192491.7399,353050.2802,1403.275692,447.2631359,677.1524209,191.4008542,64.62869212,161.6413304,1.466574167,1.889146385,1691.448873,3395.492055,18.36946287,17.81431898,7.423019576,1.226288004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.17142702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828572976,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3,200,0,0,10,3,0,0,0,0,60,0.5,11.2,2181.771395,4747.038697,174.5417116,152.7239976,192491.7399,353050.2802,1403.275692,447.2631359,677.1524209,191.4008542,64.62869212,161.6413304,1.466574167,1.889146385,1691.448873,3395.492055,18.36946287,17.81431898,7.423019576,1.226288004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.17142702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828572976,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3,226,0,0,10,3,0,0,0,0,60,0.5,20.5,2181.771395,4747.038697,174.5417116,152.7239976,192491.7399,353050.2802,1403.275692,447.2631359,677.1524209,191.4008542,64.62869212,161.6413304,1.466574167,1.889146385,1691.448873,3395.492055,18.36946287,17.81431898,7.423019576,1.226288004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.17142702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828572976,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3,240,0,0,10,3,0,0,0,0,60,0.5,26.6,2181.771395,4747.038697,174.5417116,152.7239976,192491.7399,353050.2802,1403.275692,447.2631359,677.1524209,191.4008542,64.62869212,161.6413304,1.466574167,1.889146385,1691.448873,3395.492055,18.36946287,17.81431898,7.423019576,1.226288004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.17142702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828572976,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3,252,0,0,10,3,0,0,0,0,60,0.5,32.1,2181.771395,4747.038697,174.5417116,152.7239976,192491.7399,353050.2802,1403.275692,447.2631359,677.1524209,191.4008542,64.62869212,161.6413304,1.466574167,1.889146385,1691.448873,3395.492055,18.36946287,17.81431898,7.423019576,1.226288004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.17142702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828572976,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3,263,0,0,10,3,0,0,0,0,60,0.5,38.3,2181.771395,4747.038697,174.5417116,152.7239976,192491.7399,353050.2802,1403.275692,447.2631359,677.1524209,191.4008542,64.62869212,161.6413304,1.466574167,1.889146385,1691.448873,3395.492055,18.36946287,17.81431898,7.423019576,1.226288004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.17142702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828572976,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3,304,0,0,10,3,0,0,0,0,60,0.5,67.9,2181.771395,4747.038697,174.5417116,152.7239976,192491.7399,353050.2802,1403.275692,447.2631359,677.1524209,191.4008542,64.62869212,161.6413304,1.466574167,1.889146385,1691.448873,3395.492055,18.36946287,17.81431898,7.423019576,1.226288004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.17142702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828572976,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3,314,0,0,10,3,0,0,0,0,60,0.5,77.2,2181.771395,4747.038697,174.5417116,152.7239976,192491.7399,353050.2802,1403.275692,447.2631359,677.1524209,191.4008542,64.62869212,161.6413304,1.466574167,1.889146385,1691.448873,3395.492055,18.36946287,17.81431898,7.423019576,1.226288004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.17142702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828572976,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3,330,0,0,10,3,0,0,0,0,60,0.5,87.6,2181.771395,4747.038697,174.5417116,152.7239976,192491.7399,353050.2802,1403.275692,447.2631359,677.1524209,191.4008542,64.62869212,161.6413304,1.466574167,1.889146385,1691.448873,3395.492055,18.36946287,17.81431898,7.423019576,1.226288004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
