Ru,Rh,Ir,Cu,Pt,Au,Pd,Al2O3,G - Al2O3,Al2O4,MgO,TiO2,ZEO,CeO2,MnO,Y2O3,ZrO2,HAP,ACC,Tb4O7,HfO2,La2O3,Co3O4,ThO2,SiO2,Fe2O3,Fe2O4,Fe3O4,Sm2O3,Gd2O3,Yb2O3,CaO,NiO,Cr2O3,Ho2O3,BaO,Na2O,Nd2O3,Tm2O3,Er2O3,CuO,Mn2O3,Mo2C,Cs2O,YSZ,Li,Ce,Co,Mg,Fe,Mn,Zr,K,Ni,Ca,Cs,V,Rb,Y,Na,La,Gd,Yb,Zn,Re,Sr,Ba,Nd,Nb,A - MoC,Al,Si,Cr,IWI,SI,SGP,CP,HDP,WI,CI,UGC,SCT,FSP,ME,DP,SGC,LPRD,IWCI,Calc T (oC),Calc T. (hr),Temperature (C),H2 vol.%,O2 vol.%,CO2 vol.%,CO vol.%,H2O vol.%,CH4 vol.%,He vol.%,N2 vol.%,TOS (min),W/F (mg.min/ml),CO_Conversion
0,0,0,0,0,2.446083468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.55391653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,400,2,280,0,0,0,4,2.6,0,0,0,60,2,11.4
0,0,0,0,0,2.446083468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.55391653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,400,2,320,0,0,0,4,2.6,0,0,0,60,2,33.4
0,0,0,0,0,2.446083468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.55391653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,400,2,360,0,0,0,4,2.6,0,0,0,60,2,25.2
0,0,0,0,0,2.446083468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.55391653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,240,0,0,0,4,2.6,0,0,0,60,2,0.141
0,0,0,0,0,2.446083468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.55391653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,280,0,0,0,4,2.6,0,0,0,60,2,2.39
0,0,0,0,0,2.446083468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.55391653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,320,0,0,0,4,2.6,0,0,0,60,2,10.1
0,0,0,0,0,2.446083468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.55391653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,361,0,0,0,4,2.6,0,0,0,60,2,22.7
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,5,120,0,0,0,4,20,0,0,0,60,2,0.223
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,5,160,0,0,0,4,20,0,0,0,60,2,0.467
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,5,240,0,0,0,4,20,0,0,0,60,2,14.3
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,5,280,0,0,0,4,20,0,0,0,60,2,41.4
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,5,320,0,0,0,4,20,0,0,0,60,2,77.5
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,5,360,0,0,0,4,20,0,0,0,60,2,85.5
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,5,100,0,0,0,0.5,2.6,0,0,0,60,2,0.832
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,5,150,0,0,0,0.5,2.6,0,0,0,60,2,1.12
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,5,200,0,0,0,0.5,2.6,0,0,0,60,2,5.82
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,5,250,0,0,0,0.5,2.6,0,0,0,60,2,14.2
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,5,300,0,0,0,0.5,2.6,0,0,0,60,2,17.7
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,5,360,0,0,0,0.5,2.6,0,0,0,60,2,18.3
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,5,100,0,0,0,1,2.6,0,0,0,60,2,5.08
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,5,150,0,0,0,1,2.6,0,0,0,60,2,3.46
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,5,200,0,0,0,1,2.6,0,0,0,60,2,15.4
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,5,250,0,0,0,1,2.6,0,0,0,60,2,60.4
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,5,300,0,0,0,1,2.6,0,0,0,60,2,89.4
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,5,100,0,0,0,2,2.6,0,0,0,60,2,0.813
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,5,150,0,0,0,2,2.6,0,0,0,60,2,1.42
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,5,200,0,0,0,2,2.6,0,0,0,60,2,6.71
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,5,250,0,0,0,2,2.6,0,0,0,60,2,29.7
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,5,300,0,0,0,2,2.6,0,0,0,60,2,65.7
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,5,150,0,0,0,4,2.6,0,0,0,60,2,0.203
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,5,250,0,0,0,4,2.6,0,0,0,60,2,7.93
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,5,300,0,0,0,4,2.6,0,0,0,60,2,18.9
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,4,200,40,0,0,1.5,50,0,0,0,60,0.138,5.27
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,4,225,40,0,0,1.5,50,0,0,0,60,0.138,12.3
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,4,250,40,0,0,1.5,50,0,0,0,60,0.138,27.1
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,4,275,40,0,0,1.5,50,0,0,0,60,0.138,45.4
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,4,300,40,0,0,1.5,50,0,0,0,60,0.138,64.7
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,350,4,325,40,0,0,1.5,50,0,0,0,60,0.138,78.7
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,350,4,250,40,0,0,1.5,50,0,0,0,60,0.138,23.1
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,350,4,275,40,0,0,1.5,50,0,0,0,60,0.138,43.2
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,350,4,300,40,0,0,1.5,50,0,0,0,60,0.138,60.6
0,0,1.100490281,0,0,0,0,91.28523289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.614276829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500,3,150,37.5,0,12.5,1.3,25,0,0,0,60,5,0.553
0,0,1.100490281,0,0,0,0,91.28523289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.614276829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500,3,200,37.5,0,12.5,1.3,25,0,0,0,60,5,0.221
0,0,1.100490281,0,0,0,0,91.28523289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.614276829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500,3,250,37.5,0,12.5,1.3,25,0,0,0,60,5,0.479
0,0,1.100490281,0,0,0,0,91.28523289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.614276829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500,3,301,37.5,0,12.5,1.3,25,0,0,0,60,5,0.737
0,0,1.100490281,0,0,0,0,91.28523289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.614276829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500,3,351,37.5,0,12.5,1.3,25,0,0,0,60,5,2.47
0,0,1.100490281,0,0,0,0,91.28523289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.614276829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500,3,400,37.5,0,12.5,1.3,25,0,0,0,60,5,15.7
0,0,0,0,0,0,1.970237422,90.48244761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.547314965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500,3,149,37.5,0,12.5,1.3,25,0,0,0,60,5,16.5
0,0,0,0,0,0,1.970237422,90.48244761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.547314965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500,3,199,37.5,0,12.5,1.3,25,0,0,0,60,5,16.1
0,0,0,0,0,0,1.970237422,90.48244761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.547314965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500,3,252,37.5,0,12.5,1.3,25,0,0,0,60,5,14.5
0,0,0,0,0,0,1.970237422,90.48244761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.547314965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500,3,301,37.5,0,12.5,1.3,25,0,0,0,60,5,23.1
0,0,0,0,0,0,1.970237422,90.48244761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.547314965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500,3,351,37.5,0,12.5,1.3,25,0,0,0,60,5,47.2
0,0,0,0,0,0,1.970237422,90.48244761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.547314965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500,3,401,37.5,0,12.5,1.3,25,0,0,0,60,5,66.1
0,0,0,0,1.084492615,0,0,91.2999989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.61550849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500,3,149,37.5,0,12.5,1.3,25,0,0,0,60,5,3.92
0,0,0,0,1.084492615,0,0,91.2999989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.61550849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500,3,200,37.5,0,12.5,1.3,25,0,0,0,60,5,1.63
0,0,0,0,1.084492615,0,0,91.2999989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.61550849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500,3,250,37.5,0,12.5,1.3,25,0,0,0,60,5,23.9
0,0,0,0,1.084492615,0,0,91.2999989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.61550849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500,3,300,37.5,0,12.5,1.3,25,0,0,0,60,5,39.9
0,0,0,0,1.084492615,0,0,91.2999989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.61550849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500,3,350,37.5,0,12.5,1.3,25,0,0,0,60,5,24.6
0,2.03615623,0,0,0,0,0,90.4216039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.542239874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500,3,149,37.5,0,12.5,1.3,25,0,0,0,60,5,2.74
0,2.03615623,0,0,0,0,0,90.4216039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.542239874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500,3,250,37.5,0,12.5,1.3,25,0,0,0,60,5,25.1
0,2.03615623,0,0,0,0,0,90.4216039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.542239874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500,3,300,37.5,0,12.5,1.3,25,0,0,0,60,5,87.2
